Date,Open,High,Low,CRV_Close,CRV_Volume,SP500_Close,CRV_simple_return,CRV_log_return,SP500_simple_return,SP500_log_return
2021-03-04,2.282641887664795,2.3826980590820312,2.015330076217652,2.082221984863281,218554108,3768.47,-0.08932695274484859,-0.09357134048138299,-0.013417213827191521,-0.013508037960082262
2021-03-05,2.0833740234375,2.105781078338623,1.9197649955749512,2.059504985809326,135371064,3841.94,-0.010909979444600926,-0.010969929706511504,0.019495975820425837,0.019308363815583877
2021-03-08,2.236999034881592,2.398132085800171,2.04225492477417,2.3872509002685547,256357392,3821.35,0.15913819909031868,0.14767679718897617,-0.005359271617984662,-0.005373684030541239
2021-03-09,2.3884880542755127,2.4791879653930664,2.2915170192718506,2.4045989513397217,181901573,3875.44,0.007266957599310286,0.007240680489236899,0.014154683554241432,0.014055441418613446
2021-03-10,2.405227899551392,2.471995115280152,2.185575008392334,2.2203569412231445,159652092,3898.81,-0.07662068138802391,-0.0797151661581416,0.006030283013025661,0.006012173623113212
2021-03-11,2.2132010459899902,2.2191450595855717,2.0721709728240967,2.172235012054444,140125214,3939.34,-0.02167305998205471,-0.0219113703143988,0.010395479646353678,0.010341818218279307
2021-03-12,2.1732308864593506,2.216667890548706,1.9803110361099243,2.058861017227173,141320374,3943.34,-0.05219232458648415,-0.05360367134521196,0.0010153985185334946,0.0010148833501624158
2021-03-15,2.113534927368164,2.3449831008911133,2.053061962127685,2.231566905975342,197176278,3968.94,0.08388418999781022,0.08055106151472635,0.006491958593476621,0.006470976590856805
2021-03-16,2.227261066436768,2.6045520305633545,2.1126949787139893,2.601468086242676,270457322,3962.71,0.16575849878256865,0.15337194707866209,-0.0015696886322292825,-0.0015709218841469892
2021-03-17,2.6011109352111816,2.6011109352111816,2.294092893600464,2.4363200664520264,161293885,3974.12,-0.06348262377847358,-0.06558720284244074,0.0028793426720601367,0.002875205304977583
2021-03-18,2.4252259731292725,2.7922821044921875,2.404956102371216,2.607980966567993,244853427,3915.46,0.0704590921692625,0.06808761455682188,-0.014760500437832724,-0.014870520601810135
2021-03-19,2.6094110012054443,2.7919299602508545,2.503619909286499,2.750994920730591,186223471,3913.1,0.05483703907195259,0.053386289662389286,-0.0006027388863633076,-0.0006029206064693933
2021-03-22,2.59949803352356,2.6992380619049072,2.353938102722168,2.368419885635376,151676722,3940.59,-0.13906788130078163,-0.1497396177330422,0.0070251207482558975,0.0070005595506540804
2021-03-23,2.3647611141204834,3.20150089263916,2.243851900100708,2.892865896224976,604238683,3910.52,0.22143286913372084,0.20002465247617654,-0.0076308370066411335,-0.007660100809949314
2021-03-24,2.890598058700561,2.9789819717407227,2.418337106704712,2.5371570587158203,340433941,3889.14,-0.1229607075714555,-0.13120348438833823,-0.005467303581109473,-0.005482303984823847
2021-03-25,2.526766061782837,2.7042040824890137,2.346309900283813,2.3940389156341557,387362358,3909.52,-0.05640886226968689,-0.05806232346992301,0.00524023305923671,0.005226550815926714
2021-03-26,2.3920469284057617,2.63677191734314,2.3914289474487305,2.627938985824585,222687591,3974.54,0.0977010309493953,0.09321802090117766,0.016631197691788335,0.016494413826353246
2021-03-29,3.023308038711548,3.564049005508423,2.9998939037323,3.515036106109619,492055345,3971.09,0.3375638190498871,0.29084991382717734,-0.0008680249789911887,-0.0008684019308247895
2021-03-30,3.523216009140014,3.523216009140014,3.1545250415802,3.2921218872070312,274448491,3958.55,-0.063417334039651,-0.06551748981336732,-0.003157823166939022,-0.0031628196118815713
2021-03-31,3.289655923843384,3.293909072875977,3.0037200450897217,3.127748966217041,246736826,3972.89,-0.049929172315500425,-0.05121874170930254,0.003622538555784205,0.003615992965994899
2021-04-01,3.129600048065185,3.470047950744629,3.0605740547180176,3.3054039478302,297507381,4019.87,0.05679962923240289,0.055245123386025684,0.011825144919693331,0.01175577423688851
2021-04-05,3.1163079738616943,3.4901199340820312,2.930722951889038,3.3183789253234863,337023390,4077.91,0.00392538331110881,0.003917699096466965,0.014438277854756487,0.014335038467166317
2021-04-06,3.3177170753479004,3.397452116012573,3.012516021728516,3.1714088916778564,224962509,4073.94,-0.044289708002922756,-0.045300453701255516,-0.0009735379152555623,-0.0009740121110818412
2021-04-07,3.1851370334625244,3.382024049758911,2.791167974472046,2.890811920166016,365854177,4079.95,-0.08847707157792217,-0.09263853057520761,0.0014752303666720756,0.0014741432833555816
2021-04-08,2.8966360092163086,3.0828371047973637,2.856658935546875,3.0729479789733887,159273320,4097.17,0.06300515697227116,0.061099950686021684,0.004220639958823158,0.0042117580408072355
2021-04-09,3.073870897293091,3.126607894897461,2.93662691116333,2.9843640327453613,140905476,4128.8,-0.028827024353865416,-0.02925068479908059,0.007719962803593772,0.007690316372555687
2021-04-12,3.119204044342041,3.129848957061768,2.9445040225982666,3.0342819690704346,214420794,4127.99,0.016726490393718096,0.01658814323024307,-0.000196182910288778,-0.00019620215667317165
2021-04-13,3.0334439277648926,3.19153094291687,2.980966091156006,3.1149260997772217,215678288,4141.59,0.026577665335266287,0.02623061495110526,0.00329458162447116,0.003289166381145364
2021-04-14,3.1176679134368896,3.2983028888702397,2.988292932510376,3.174901962280273,264805375,4124.66,0.019254345233853387,0.019071325876010313,-0.0040878020277237415,-0.004096179929697001
2021-04-15,3.164223909378052,4.139551162719727,3.148701906204224,4.049071788787842,830577510,4170.42,0.2753375810948582,0.24321091305129816,0.011094247768300924,0.011033158016154329
2021-04-16,4.027602195739746,4.6509690284729,3.701567888259888,3.929995059967041,948629100,4185.47,-0.02940840148859114,-0.02984949802271801,0.0036087492386858155,0.0036022533265398387
2021-04-19,3.223464012145996,3.454472064971924,2.7963900566101074,2.8283729553222656,367066485,4163.26,-0.28031132045596363,-0.32893655000151256,-0.005306453038726788,-0.005320582266875933
2021-04-20,2.819674015045166,3.09312105178833,2.586337089538574,3.02557110786438,341107946,4134.94,0.06972141073935756,0.06739825077828455,-0.006802361610853236,-0.006825603130708005
2021-04-21,3.028601884841919,3.1529810428619385,2.830482006072998,2.8990418910980225,234878496,4173.42,-0.041819944815532306,-0.042719569627155826,0.009306060063749566,0.009263025469113548
2021-04-22,2.88897705078125,3.3008129596710205,2.6858561038970947,2.766953945159912,339060083,4134.98,-0.0455626206519153,-0.04663324368028589,-0.009210671343885979,-0.00925335185679316
2021-04-23,2.763608932495117,2.8546910285949707,2.292475938796997,2.6398870944976807,333713944,4180.17,-0.04592300890461254,-0.047010907335914544,0.010928710658818286,0.010869423861541933
2021-04-26,2.38149094581604,2.835033893585205,2.35850191116333,2.781704902648926,260201340,4187.62,0.053721164229650675,0.0523278650528837,0.001782224167916624,0.001780637890878801
2021-04-27,2.777554035186768,3.192845106124878,2.712510108947754,3.1222500801086426,315775704,4186.72,0.12242318627523252,0.11548990735756416,-0.0002149192142553158,-0.00021494231269923608
2021-04-28,3.12882399559021,3.210637092590332,2.816781044006348,3.042330026626587,252482093,4183.18,-0.02559694176684102,-0.025930243450601628,-0.0008455306301830001,-0.0008458882928303167
2021-04-29,3.0383169651031494,3.244826078414917,2.899866104125977,3.0179359912872314,242730283,4211.47,-0.008018208125304627,-0.008050526830743516,0.006762797680233579,0.006740032543708107
2021-04-30,3.019850015640259,3.390907049179077,2.962610006332397,3.3353490829467773,257690954,4181.17,0.10517555460948014,0.10000419530050136,-0.007194637501869883,-0.007220643718202429
2021-05-03,3.2791569232940674,3.377691984176636,3.190653085708618,3.2423319816589355,200472300,4192.66,-0.027888265658136513,-0.02828452810168232,0.0027480346410215795,0.0027442656970409606
2021-05-04,3.244333982467652,3.248753070831299,2.818312883377075,2.8373188972473145,249527406,4164.66,-0.12491413177388355,-0.1334332623238964,-0.006678337857112138,-0.006700737740405456
2021-05-05,2.824191093444824,3.1291470527648926,2.773258924484253,3.0905981063842773,220444850,4167.59,0.08926709274120981,0.08550507810364007,0.0007035388242977447,0.0007032914568740223
2021-05-06,3.0937180519104004,3.418113946914673,3.025255918502808,3.237778902053833,371473418,4201.62,0.047622107632022015,0.04652293655210253,0.008165390549454088,0.008132234115911918
2021-05-07,3.242538928985596,3.880565881729126,3.116708993911743,3.659497022628784,573532001,4232.6,0.13024920271963003,0.1224381417905415,0.007373346471123199,0.007346296237811824
2021-05-10,3.444180011749268,3.682934045791626,2.833466053009033,3.0953619480133057,353337725,4188.43,-0.15415645131751865,-0.167420867113057,-0.010435666020885526,-0.010490499399026396
2021-05-11,3.088603973388672,3.342421054840088,2.9670610427856445,3.3142549991607666,248021219,4152.1,0.07071646380093055,0.0683280167342052,-0.008673894514173552,-0.008711731693215893
2021-05-12,3.31203293800354,3.872308015823364,3.183389902114868,3.183389902114868,747440881,4063.04,-0.03948552452331999,-0.040286226114907495,-0.021449387057151936,-0.021682768452684537
2021-05-13,3.3143630027771,4.197490215301514,3.0751020908355717,3.3603999614715576,1158333287,4112.5,0.05560426614380276,0.05411336707861788,0.012173151138064053,0.012099654192200689
2021-05-14,3.3616669178009038,3.813805103302002,3.3203001022338867,3.675638914108277,446798063,4173.85,0.09380995008066617,0.08966696868991499,0.014917933130699224,0.01480775516646066
2021-05-17,3.2728590965271,3.2728590965271,2.8531360626220703,3.0824899673461914,361505108,4163.29,-0.16137301857518982,-0.17598927039529072,-0.0025300382141189015,-0.00253324416940257
2021-05-18,3.077455997467041,3.604201078414917,3.042527914047241,3.4876708984375,519145016,4127.83,0.13144598535064844,0.12349644774532437,-0.008517302421882755,-0.008553781927838235
2021-05-19,3.4944710731506348,3.577049016952514,1.5223100185394287,1.9748820066452024,681997453,4115.68,-0.43375333735474786,-0.5687254959854808,-0.0029434351705374118,-0.0029477755951036366
2021-05-20,1.947026014328003,2.426626920700073,1.6514439582824707,2.2078750133514404,451672378,4159.12,0.1179781910626807,0.11152186744307144,0.010554756443649449,0.010499443868610717
2021-05-21,2.203988075256348,2.347254991531372,1.534608006477356,1.8513829708099363,318347802,4155.86,-0.16146386927961454,-0.17609760893893706,-0.0007838196541576359,-0.0007841270013964568
2021-05-24,1.3214800357818604,1.6428420543670654,1.2828030586242676,1.6221660375595093,265183640,4197.05,-0.12380849174071751,-0.1321705952045609,0.009911305963146155,0.009862511119055
2021-05-25,1.6262370347976685,1.7026779651641846,1.3928489685058594,1.611562967300415,214653122,4188.13,-0.006536365583788339,-0.006557821166771324,-0.002125302295660103,-0.002127563955626335
2021-05-26,1.6144709587097168,1.9326030015945437,1.579211950302124,1.8992220163345337,246880287,4195.99,0.17849693426251068,0.16423984200119604,0.001876732575158746,0.0018749737128450623
2021-05-27,1.894536018371582,1.9079220294952397,1.6548999547958374,1.7429540157318115,193117729,4200.88,-0.08228000689688553,-0.08586295329541545,0.0011653983922745859,0.0011647198427041133
2021-05-28,1.7526229619979858,1.7884199619293213,1.5067689418792725,1.5901780128479004,183733480,4204.11,-0.08765349028428915,-0.09173541620485987,0.0007688865190149663,0.0007685910772065211
2021-06-01,1.9621249437332156,2.077096939086914,1.7897950410842896,2.0458478927612305,199805637,4202.04,0.286552748328633,0.25196635332052797,-0.0004923753184382651,-0.0004924965749694844
2021-06-02,2.0490310192108154,2.51782488822937,1.991230010986328,2.3400020599365234,459195469,4208.12,0.14378105440589728,0.13433948863213585,0.0014469162597214869,0.0014458704850342234
2021-06-03,2.333446979522705,2.74001693725586,2.301197052001953,2.504200935363769,401441646,4192.85,0.07017039781225654,0.06781788608666169,-0.003628698801364849,-0.003635298499241423
2021-06-04,2.502490997314453,2.783782958984375,2.1586151123046875,2.680238008499145,474235026,4229.89,0.07029670448941205,0.06793590395030118,0.00883408659980689,0.0087952943520972
2021-06-07,2.4590189456939697,2.56899094581604,2.128500938415528,2.1432809829711914,215535397,4226.52,-0.20033930711572656,-0.22356777517908877,-0.0007967110255822085,-0.0007970285684825064
2021-06-08,2.152087926864624,2.3789141178131104,1.9891730546951292,2.329220056533813,288530071,4227.26,0.08675440833000714,0.08319564731286617,0.00017508493985585183,0.00017506961427659565
2021-06-09,2.323085069656372,2.577181100845337,2.173259019851685,2.5261449813842773,331742660,4219.55,0.08454543584152141,0.08116094606558108,-0.0018238764589828538,-0.001825541746812573
2021-06-10,2.525312900543213,2.535140991210937,2.215893030166626,2.264272928237915,202341403,4239.18,-0.10366469663307354,-0.10944071350325468,0.004652154850635748,0.004641367023082649
2021-06-11,2.2651519775390625,2.309739112854004,2.0692460536956787,2.156493902206421,196371134,4247.44,-0.04759983864461481,-0.04876999494967763,0.0019484900381676606,0.001946594193743096
2021-06-14,2.205104112625122,2.3194119930267334,2.151330947875977,2.217797040939331,134648690,4255.15,0.02842722563239697,0.028030669836299683,0.0018152110447704484,0.0018135655401930488
2021-06-15,2.267421007156372,2.356074094772339,2.198961973190308,2.300092935562134,180688060,4246.59,0.037107045010731365,0.03643514958125289,-0.0020116799642784233,-0.0020137061101785226
2021-06-16,2.2396090030670166,2.254293918609619,2.050942897796631,2.065506935119629,126391915,4223.7,-0.10198979215819082,-0.10757384343740763,-0.005390207201542929,-0.005404786783292966
2021-06-17,2.069209098815918,2.173443078994751,2.01642107963562,2.093203067779541,91566247,4221.86,0.013408879045137656,0.013319775660462142,-0.0004356370007340127,-0.0004357319180995622
2021-06-18,2.0990428924560547,2.1362650394439697,1.8539669513702397,1.9207760095596316,133737965,4166.45,-0.08237473987787491,-0.08596618507799918,-0.013124547000611053,-0.013211434948255869
2021-06-21,1.924502968788147,1.949957013130188,1.436123013496399,1.451341986656189,170289613,4224.79,-0.24439810814331642,-0.28024063957723466,0.01400232812106239,0.013905201143734752
2021-06-22,1.448307991027832,1.5916359424591064,1.220232009887695,1.3993760347366333,187357844,4246.44,-0.03580544929957019,-0.03646218865443278,0.005124515064653945,0.005111429423335091
2021-06-23,1.4003429412841797,1.5773309469223022,1.341523051261902,1.568972945213318,133313218,4241.84,0.12119466552719937,0.11439478247270335,-0.0010832603310065858,-0.0010838474815418405
2021-06-24,1.5052759647369385,1.724526047706604,1.4421000480651855,1.679911971092224,134908742,4266.49,0.07070805536664149,0.06832016361193649,0.005811157422250579,0.005794337776572367
2021-06-25,1.6810519695281982,1.7377649545669556,1.4327620267868042,1.4480960369110107,158746308,4280.7,-0.13799290568213163,-0.1484917782851781,0.003330606657931945,0.0033250724723028176
2021-06-28,1.5850319862365725,1.6655880212783811,1.5534969568252563,1.607025980949402,114448390,4290.61,0.10975096954025987,0.10413563838808898,0.0023150419323942906,0.00231236635141237
2021-06-29,1.6087510585784912,1.8599109649658203,1.6046169996261597,1.785338044166565,149497500,4291.8,0.11095779740400924,0.10522252380099625,0.00027734984069871516,0.00027731138634168957
2021-06-30,1.7917369604110718,1.844349980354309,1.6770169734954834,1.815338969230652,126148293,4297.5,0.016804058571491476,0.016664432399196516,0.001328114078009257,0.001327232914611209
2021-07-01,1.8153079748153689,1.8527400493621824,1.6516940593719482,1.703426957130432,118079356,4319.94,-0.06164799742477234,-0.06363013110184829,0.005221640488656032,0.005208054995811113
2021-07-02,1.6995550394058228,1.7242530584335327,1.5699599981307983,1.6591930389404297,102732899,4352.34,-0.025967604894851504,-0.02631071603115012,0.0075001041681135305,0.007472118231364166
2021-07-06,1.799509048461914,2.059287071228028,1.7992990016937256,1.9691970348358157,175280430,4343.54,0.18684022209577034,0.1712945000767591,-0.002021900862524517,-0.0020239476634912454
2021-07-07,1.9673279523849487,2.0941929817199707,1.9343270063400269,1.9409359693527224,125314654,4358.13,-0.014351568168722961,-0.014455547970982871,0.003359011313352811,0.0033533824363036076
2021-07-08,1.9449360370635984,1.9517710208892824,1.715149998664856,1.758893966674805,131930177,4320.82,-0.09379083367630425,-0.09848513167810297,-0.00856101125941644,-0.008597867216573877
2021-07-09,1.753154993057251,1.793354034423828,1.6788430213928225,1.7679500579833984,97307158,4369.55,0.005148742039131626,0.005135532588805996,0.01127795187024705,0.011214829918570923
2021-07-12,1.7566349506378174,1.789031982421875,1.641759991645813,1.6843780279159546,83486431,4384.63,-0.04727058306317189,-0.04842434330637448,0.0034511562975592103,0.0034452147239393167
2021-07-13,1.68252694606781,1.6905970573425293,1.56837797164917,1.6033539772033691,83259302,4369.21,-0.04810324604675287,-0.04929870180186824,-0.003516830382495284,-0.003523028967647122
2021-07-14,1.6022850275039673,1.629122972488403,1.5071719884872437,1.5981580018997192,99022473,4374.3,-0.0032406913117918323,-0.003245953724192758,0.0011649703264435818,0.0011642922750682311
2021-07-15,1.5973730087280271,1.6466219425201416,1.488556981086731,1.4968409538269043,90038805,4360.03,-0.06339613977615488,-0.06549486071242007,-0.0032622362435132946,-0.003267568936996537
2021-07-16,1.5032199621200562,1.5423059463500977,1.4128799438476562,1.420796036720276,95923390,4327.16,-0.05080360536114925,-0.05213955274332292,-0.007538938952254881,-0.007567500391698108
2021-07-19,1.4137719869613647,1.4196560382843018,1.3248579502105713,1.3360120058059692,92667708,4258.49,-0.059673611639584734,-0.06152824232556144,-0.015869531055010655,-0.015996800327963308
2021-07-20,1.3412439823150637,1.369676947593689,1.226709008216858,1.28438401222229,111114388,4323.06,-0.0386433605082267,-0.0394098259625372,0.01516265155019747,0.015048847488145101
2021-07-21,1.2808419466018677,1.4716429710388184,1.2452739477157593,1.4423569440841677,124372682,4358.69,0.12299509364691241,0.1159993067769602,0.008241847210077813,0.008208068658883821
2021-07-22,1.4468929767608645,1.5492559671401978,1.416841983795166,1.5422300100326538,124821892,4367.48,0.06924296122268192,0.06695088519246478,0.0020166609692362503,0.0020146302382427882
2021-07-23,1.5431009531021118,1.616250991821289,1.4802080392837524,1.6056530475616455,122953005,4411.79,0.041124240299051706,0.0403011295807509,0.010145438559535647,0.010094319060166316
2021-07-26,1.524906039237976,1.7060730457305908,1.5179450511932373,1.5363119840621948,164974618,4422.3,-0.04318558333928524,-0.044145828319106135,0.002382253008416102,0.0023794199422129485
2021-07-27,1.532641053199768,1.5852479934692385,1.4755549430847168,1.570889949798584,89878733,4401.46,0.022507124916750776,0.022257577044284018,-0.004712479931257563,-0.004723618672649374
2021-07-28,1.572772979736328,1.5814069509506226,1.5012500286102295,1.5390169620513916,84492820,4400.64,-0.020289764888545503,-0.020498429496712663,-0.00018630181803303003,-0.0001863191743724431
2021-07-29,1.5409770011901855,1.6325559616088867,1.511222004890442,1.6185740232467651,114346435,4419.15,0.051693427140224735,0.05040165277650262,0.004206206369982368,0.004197385011620316
2021-07-30,1.6213010549545288,1.7053020000457764,1.5296330451965332,1.7005280256271362,128530008,4395.26,0.050633459578188544,0.04939327709663181,-0.005406016994218166,-0.005420682382193263
2021-08-02,1.6590059995651243,1.6918809413909912,1.610234022140503,1.6278409957885742,96540899,4387.16,-0.042743800009856225,-0.043684211769088786,-0.0018428943907755624,-0.0018445946098472469
2021-08-03,1.6259419918060305,1.6381449699401855,1.5360000133514404,1.5634349584579468,93913927,4423.15,-0.03956531227389759,-0.04036929728842096,0.008203484714484954,0.008170019032652822
2021-08-04,1.567283034324646,1.64369797706604,1.5341249704360962,1.6222070455551147,115658728,4402.66,0.03759164190311837,0.03690229876706607,-0.00463244520307915,-0.00464320822964288
2021-08-05,1.624058961868286,1.822460055351257,1.5872900485992432,1.7721049785614014,182570300,4429.1,0.0924036998957749,0.08838049755398306,0.006005460335342772,0.00598749943154757
2021-08-06,1.7711960077285769,1.9711300134658811,1.700551986694336,1.9212679862976076,200547332,4436.52,0.08417278295628794,0.08081728418671544,0.0016752839177258672,0.0016738821949274498
2021-08-09,1.7573879957199097,1.9103389978408811,1.7106989622116089,1.882472038269043,140359231,4432.35,-0.020192887356295652,-0.02039955052282681,-0.000939925887858073,-0.0009403678951865314
2021-08-10,1.8777860403060915,2.073765993118286,1.8334380388259888,2.0684800148010254,193033152,4436.75,0.09881048576053164,0.09422821811348081,0.000992701388653705,0.0009922089864754615
2021-08-11,2.068558931350708,2.192852020263672,2.0281870365142822,2.042396068572998,223516755,4447.7,-0.012610199780217046,-0.012690383148157357,0.0024680227644109376,0.002464982197991973
2021-08-12,2.041490077972412,2.1509668827056885,1.930662989616394,2.0314319133758545,191495143,4460.83,-0.005368280602304543,-0.005382741597623111,0.002952087595835984,0.0029477387419454388
2021-08-13,2.034252882003784,2.373609066009521,2.026628017425537,2.36039400100708,238734770,4468.0,0.16193606365302826,0.15008763424210275,0.0016073241975147479,0.001606033834479566
2021-08-16,2.2226150035858154,2.2850770950317383,2.0972049236297607,2.132673978805542,201397348,4479.71,-0.09647542829899569,-0.10145197319237427,0.0026208594449417255,0.0026174309818667143
